date,product_id,product_name,category,quantity_sold,revenue,orders
2026-02-04,5,북유럽 패브릭 포스터,인테리어,5,60000,4
2026-02-04,6,대용량 디퓨저,생활,7,140000,6
2026-02-04,7,아로마 캔들 세트,생활,8,200000,7
2026-02-04,8,무선 미니 가습기,가전,11,385000,11
2026-02-04,9,탁상용 저소음 선풍기,가전,3,135000,2
2026-02-04,10,프리미엄 호텔 침구 세트,침실,6,360000,4
2026-02-05,1,감성 무드등,조명,9,351000,8
2026-02-05,2,메모리폼 경추 베개,침실,9,261000,6
2026-02-05,3,원목 핸들 머그컵,주방,9,135000,6
2026-02-05,4,무광 세라믹 접시 세트,주방,8,192000,5
2026-02-05,5,북유럽 패브릭 포스터,인테리어,5,60000,4
2026-02-05,6,대용량 디퓨저,생활,7,140000,4
2026-02-05,7,아로마 캔들 세트,생활,8,200000,8
2026-02-05,8,무선 미니 가습기,가전,8,280000,6
2026-02-05,9,탁상용 저소음 선풍기,가전,5,225000,4
2026-02-05,10,프리미엄 호텔 침구 세트,침실,8,480000,8
2026-02-06,1,감성 무드등,조명,7,273000,6
2026-02-06,2,메모리폼 경추 베개,침실,8,232000,6
2026-02-06,3,원목 핸들 머그컵,주방,9,135000,7
2026-02-06,4,무광 세라믹 접시 세트,주방,7,168000,7
2026-02-06,5,북유럽 패브릭 포스터,인테리어,4,48000,3
2026-02-06,6,대용량 디퓨저,생활,11,220000,11
2026-02-06,7,아로마 캔들 세트,생활,10,250000,9
2026-02-06,8,무선 미니 가습기,가전,9,315000,7
2026-02-06,9,탁상용 저소음 선풍기,가전,3,135000,1
2026-02-06,10,프리미엄 호텔 침구 세트,침실,11,660000,10
2026-02-07,1,감성 무드등,조명,11,429000,8
2026-02-07,2,메모리폼 경추 베개,침실,9,261000,7
2026-02-07,3,원목 핸들 머그컵,주방,8,120000,5
2026-02-07,4,무광 세라믹 접시 세트,주방,8,192000,8
2026-02-07,5,북유럽 패브릭 포스터,인테리어,6,72000,5
2026-02-07,6,대용량 디퓨저,생활,10,200000,7
2026-02-07,7,아로마 캔들 세트,생활,12,300000,12
2026-02-07,8,무선 미니 가습기,가전,13,455000,11
2026-02-07,9,탁상용 저소음 선풍기,가전,8,360000,7
2026-02-07,10,프리미엄 호텔 침구 세트,침실,13,780000,11
2026-02-08,1,감성 무드등,조명,7,273000,6
2026-02-08,2,메모리폼 경추 베개,침실,7,203000,4
2026-02-08,3,원목 핸들 머그컵,주방,8,120000,6
2026-02-08,4,무광 세라믹 접시 세트,주방,9,216000,8
2026-02-08,5,북유럽 패브릭 포스터,인테리어,3,36000,3
2026-02-08,6,대용량 디퓨저,생활,7,140000,4
2026-02-08,7,아로마 캔들 세트,생활,9,225000,8
2026-02-08,8,무선 미니 가습기,가전,10,350000,7
2026-02-08,9,탁상용 저소음 선풍기,가전,7,315000,4
2026-02-08,10,프리미엄 호텔 침구 세트,침실,10,600000,7
2026-02-09,1,감성 무드등,조명,9,351000,8
2026-02-09,2,메모리폼 경추 베개,침실,4,116000,4
2026-02-09,3,원목 핸들 머그컵,주방,11,165000,10
2026-02-09,4,무광 세라믹 접시 세트,주방,9,216000,6
2026-02-09,5,북유럽 패브릭 포스터,인테리어,7,84000,5
2026-02-09,6,대용량 디퓨저,생활,10,200000,9
2026-02-09,7,아로마 캔들 세트,생활,9,225000,6
2026-02-09,8,무선 미니 가습기,가전,10,350000,8
2026-02-09,9,탁상용 저소음 선풍기,가전,4,180000,2
2026-02-09,10,프리미엄 호텔 침구 세트,침실,6,360000,5
2026-02-10,1,감성 무드등,조명,8,312000,7
2026-02-10,2,메모리폼 경추 베개,침실,7,203000,4
2026-02-10,3,원목 핸들 머그컵,주방,10,150000,7
2026-02-10,4,무광 세라믹 접시 세트,주방,11,264000,10
2026-02-10,5,북유럽 패브릭 포스터,인테리어,4,48000,2
2026-02-10,6,대용량 디퓨저,생활,8,160000,8
2026-02-10,7,아로마 캔들 세트,생활,8,200000,6
2026-02-10,8,무선 미니 가습기,가전,9,315000,6
2026-02-10,9,탁상용 저소음 선풍기,가전,4,180000,1
2026-02-10,10,프리미엄 호텔 침구 세트,침실,8,480000,8
2026-02-11,1,감성 무드등,조명,8,312000,7
2026-02-11,2,메모리폼 경추 베개,침실,6,174000,6
2026-02-11,3,원목 핸들 머그컵,주방,9,135000,6
2026-02-11,4,무광 세라믹 접시 세트,주방,9,216000,7
2026-02-11,5,북유럽 패브릭 포스터,인테리어,6,72000,6
2026-02-11,6,대용량 디퓨저,생활,8,160000,6
2026-02-11,7,아로마 캔들 세트,생활,9,225000,8
2026-02-11,8,무선 미니 가습기,가전,10,350000,10
2026-02-11,9,탁상용 저소음 선풍기,가전,3,135000,2
2026-02-11,10,프리미엄 호텔 침구 세트,침실,7,420000,7
2026-02-12,1,감성 무드등,조명,8,312000,5
2026-02-12,2,메모리폼 경추 베개,침실,7,203000,7
2026-02-12,3,원목 핸들 머그컵,주방,8,120000,5
2026-02-12,4,무광 세라믹 접시 세트,주방,6,144000,4
2026-02-12,5,북유럽 패브릭 포스터,인테리어,6,72000,4
2026-02-12,6,대용량 디퓨저,생활,8,160000,7
2026-02-12,7,아로마 캔들 세트,생활,7,175000,4
2026-02-12,8,무선 미니 가습기,가전,10,350000,9
2026-02-12,9,탁상용 저소음 선풍기,가전,4,180000,3
2026-02-12,10,프리미엄 호텔 침구 세트,침실,9,540000,7
2026-02-13,1,감성 무드등,조명,8,312000,7
2026-02-13,2,메모리폼 경추 베개,침실,10,290000,10
2026-02-13,3,원목 핸들 머그컵,주방,10,150000,9
2026-02-13,4,무광 세라믹 접시 세트,주방,7,168000,4
2026-02-13,5,북유럽 패브릭 포스터,인테리어,6,72000,5
2026-02-13,6,대용량 디퓨저,생활,13,260000,12
2026-02-13,7,아로마 캔들 세트,생활,8,200000,8
2026-02-13,8,무선 미니 가습기,가전,7,245000,5
2026-02-13,9,탁상용 저소음 선풍기,가전,7,315000,6
2026-02-13,10,프리미엄 호텔 침구 세트,침실,9,540000,8
2026-02-14,1,감성 무드등,조명,13,507000,12
2026-02-14,2,메모리폼 경추 베개,침실,6,174000,3
2026-02-14,3,원목 핸들 머그컵,주방,9,135000,9
2026-02-14,4,무광 세라믹 접시 세트,주방,6,144000,4
2026-02-14,5,북유럽 패브릭 포스터,인테리어,7,84000,6
2026-02-14,6,대용량 디퓨저,생활,12,240000,11
2026-02-14,7,아로마 캔들 세트,생활,10,250000,7
2026-02-14,8,무선 미니 가습기,가전,12,420000,11
2026-02-14,9,탁상용 저소음 선풍기,가전,6,270000,3
2026-02-14,10,프리미엄 호텔 침구 세트,침실,11,660000,8
2026-02-15,1,감성 무드등,조명,9,351000,8
2026-02-15,2,메모리폼 경추 베개,침실,8,232000,7
2026-02-15,3,원목 핸들 머그컵,주방,9,135000,9
2026-02-15,4,무광 세라믹 접시 세트,주방,7,168000,7
2026-02-15,5,북유럽 패브릭 포스터,인테리어,3,36000,3
2026-02-15,6,대용량 디퓨저,생활,9,180000,7
2026-02-15,7,아로마 캔들 세트,생활,7,175000,5
2026-02-15,8,무선 미니 가습기,가전,9,315000,8
2026-02-15,9,탁상용 저소음 선풍기,가전,8,360000,5
2026-02-15,10,프리미엄 호텔 침구 세트,침실,10,600000,10
2026-02-16,1,감성 무드등,조명,5,195000,4
2026-02-16,2,메모리폼 경추 베개,침실,7,203000,6
2026-02-16,3,원목 핸들 머그컵,주방,12,180000,12
2026-02-16,4,무광 세라믹 접시 세트,주방,11,264000,11
2026-02-16,5,북유럽 패브릭 포스터,인테리어,6,72000,5
2026-02-16,6,대용량 디퓨저,생활,5,100000,5
2026-02-16,7,아로마 캔들 세트,생활,7,175000,7
2026-02-16,8,무선 미니 가습기,가전,10,350000,7
2026-02-16,9,탁상용 저소음 선풍기,가전,3,135000,0
2026-02-16,10,프리미엄 호텔 침구 세트,침실,3,180000,0
2026-02-17,1,감성 무드등,조명,6,234000,4
2026-02-17,2,메모리폼 경추 베개,침실,2,58000,0
2026-02-17,3,원목 핸들 머그컵,주방,10,150000,9
2026-02-17,4,무광 세라믹 접시 세트,주방,9,216000,7
2026-02-17,5,북유럽 패브릭 포스터,인테리어,4,48000,3
2026-02-17,6,대용량 디퓨저,생활,7,140000,4
2026-02-17,7,아로마 캔들 세트,생활,6,150000,3
2026-02-17,8,무선 미니 가습기,가전,8,280000,6
2026-02-17,9,탁상용 저소음 선풍기,가전,3,135000,1
2026-02-17,10,프리미엄 호텔 침구 세트,침실,8,480000,8
2026-02-18,1,감성 무드등,조명,7,273000,7
2026-02-18,2,메모리폼 경추 베개,침실,5,145000,3
2026-02-18,3,원목 핸들 머그컵,주방,12,180000,9
2026-02-18,4,무광 세라믹 접시 세트,주방,10,240000,9
2026-02-18,5,북유럽 패브릭 포스터,인테리어,8,96000,5
2026-02-18,6,대용량 디퓨저,생활,10,200000,7
2026-02-18,7,아로마 캔들 세트,생활,8,200000,8
2026-02-18,8,무선 미니 가습기,가전,9,315000,6
2026-02-18,9,탁상용 저소음 선풍기,가전,4,180000,3
2026-02-18,10,프리미엄 호텔 침구 세트,침실,7,420000,4
2026-02-19,1,감성 무드등,조명,8,312000,8
2026-02-19,2,메모리폼 경추 베개,침실,8,232000,7
2026-02-19,3,원목 핸들 머그컵,주방,11,165000,8
2026-02-19,4,무광 세라믹 접시 세트,주방,12,288000,9
2026-02-19,5,북유럽 패브릭 포스터,인테리어,5,60000,5
2026-02-19,6,대용량 디퓨저,생활,9,180000,7
2026-02-19,7,아로마 캔들 세트,생활,11,275000,10
2026-02-19,8,무선 미니 가습기,가전,9,315000,8
2026-02-19,9,탁상용 저소음 선풍기,가전,4,180000,4
2026-02-19,10,프리미엄 호텔 침구 세트,침실,9,540000,7
2026-02-20,1,감성 무드등,조명,9,351000,9
2026-02-20,2,메모리폼 경추 베개,침실,8,232000,7
2026-02-20,3,원목 핸들 머그컵,주방,6,90000,4
2026-02-20,4,무광 세라믹 접시 세트,주방,8,192000,6
2026-02-20,5,북유럽 패브릭 포스터,인테리어,8,96000,7
2026-02-20,6,대용량 디퓨저,생활,9,180000,9
2026-02-20,7,아로마 캔들 세트,생활,11,275000,11
2026-02-20,8,무선 미니 가습기,가전,10,350000,9
2026-02-20,9,탁상용 저소음 선풍기,가전,4,180000,2
2026-02-20,10,프리미엄 호텔 침구 세트,침실,11,660000,8
2026-02-21,1,감성 무드등,조명,10,390000,9
2026-02-21,2,메모리폼 경추 베개,침실,10,290000,10
2026-02-21,3,원목 핸들 머그컵,주방,6,90000,3
2026-02-21,4,무광 세라믹 접시 세트,주방,6,144000,3
2026-02-21,5,북유럽 패브릭 포스터,인테리어,6,72000,6
2026-02-21,6,대용량 디퓨저,생활,9,180000,9
2026-02-21,7,아로마 캔들 세트,생활,12,300000,12
2026-02-21,8,무선 미니 가습기,가전,13,455000,13
2026-02-21,9,탁상용 저소음 선풍기,가전,7,315000,4
2026-02-21,10,프리미엄 호텔 침구 세트,침실,11,660000,11
2026-02-22,1,감성 무드등,조명,8,312000,7
2026-02-22,2,메모리폼 경추 베개,침실,7,203000,4
2026-02-22,3,원목 핸들 머그컵,주방,8,120000,5
2026-02-22,4,무광 세라믹 접시 세트,주방,7,168000,7
2026-02-22,5,북유럽 패브릭 포스터,인테리어,9,108000,8
2026-02-22,6,대용량 디퓨저,생활,9,180000,9
2026-02-22,7,아로마 캔들 세트,생활,7,175000,7
2026-02-22,8,무선 미니 가습기,가전,9,315000,7
2026-02-22,9,탁상용 저소음 선풍기,가전,6,270000,4
2026-02-22,10,프리미엄 호텔 침구 세트,침실,10,600000,10
2026-02-23,1,감성 무드등,조명,7,273000,5
2026-02-23,2,메모리폼 경추 베개,침실,5,145000,2
2026-02-23,3,원목 핸들 머그컵,주방,12,180000,9
2026-02-23,4,무광 세라믹 접시 세트,주방,12,288000,11
2026-02-23,5,북유럽 패브릭 포스터,인테리어,7,84000,6
2026-02-23,6,대용량 디퓨저,생활,5,100000,3
2026-02-23,7,아로마 캔들 세트,생활,5,125000,5
2026-02-23,8,무선 미니 가습기,가전,8,280000,7
2026-02-23,9,탁상용 저소음 선풍기,가전,2,90000,0
2026-02-23,10,프리미엄 호텔 침구 세트,침실,5,300000,5
2026-02-24,1,감성 무드등,조명,6,234000,4
2026-02-24,2,메모리폼 경추 베개,침실,7,203000,5
2026-02-24,3,원목 핸들 머그컵,주방,11,165000,11
2026-02-24,4,무광 세라믹 접시 세트,주방,7,168000,7
2026-02-24,5,북유럽 패브릭 포스터,인테리어,4,48000,1
2026-02-24,6,대용량 디퓨저,생활,9,180000,6
2026-02-24,7,아로마 캔들 세트,생활,7,175000,7
2026-02-24,8,무선 미니 가습기,가전,10,350000,7
2026-02-24,9,탁상용 저소음 선풍기,가전,6,270000,3
2026-02-24,10,프리미엄 호텔 침구 세트,침실,8,480000,5
2026-02-25,1,감성 무드등,조명,7,273000,4
2026-02-25,2,메모리폼 경추 베개,침실,5,145000,5
2026-02-25,3,원목 핸들 머그컵,주방,11,165000,10
2026-02-25,4,무광 세라믹 접시 세트,주방,10,240000,7
2026-02-25,5,북유럽 패브릭 포스터,인테리어,6,72000,3
2026-02-25,6,대용량 디퓨저,생활,5,100000,3
2026-02-25,7,아로마 캔들 세트,생활,8,200000,6
2026-02-25,8,무선 미니 가습기,가전,10,350000,7
2026-02-25,9,탁상용 저소음 선풍기,가전,5,225000,4
2026-02-25,10,프리미엄 호텔 침구 세트,침실,8,480000,6
2026-02-26,1,감성 무드등,조명,8,312000,6
2026-02-26,2,메모리폼 경추 베개,침실,6,174000,3
2026-02-26,3,원목 핸들 머그컵,주방,7,105000,6
2026-02-26,4,무광 세라믹 접시 세트,주방,9,216000,8
2026-02-26,5,북유럽 패브릭 포스터,인테리어,7,84000,4
2026-02-26,6,대용량 디퓨저,생활,7,140000,6
2026-02-26,7,아로마 캔들 세트,생활,10,250000,10
2026-02-26,8,무선 미니 가습기,가전,12,420000,9
2026-02-26,9,탁상용 저소음 선풍기,가전,5,225000,5
2026-02-26,10,프리미엄 호텔 침구 세트,침실,7,420000,5
2026-02-27,1,감성 무드등,조명,7,273000,6
2026-02-27,2,메모리폼 경추 베개,침실,8,232000,6
2026-02-27,3,원목 핸들 머그컵,주방,8,120000,5
2026-02-27,4,무광 세라믹 접시 세트,주방,7,168000,6
2026-02-27,5,북유럽 패브릭 포스터,인테리어,6,72000,5
2026-02-27,6,대용량 디퓨저,생활,12,240000,11
2026-02-27,7,아로마 캔들 세트,생활,13,325000,10
2026-02-27,8,무선 미니 가습기,가전,11,385000,8
2026-02-27,9,탁상용 저소음 선풍기,가전,5,225000,2
2026-02-27,10,프리미엄 호텔 침구 세트,침실,10,600000,9
2026-02-28,1,감성 무드등,조명,9,351000,9
2026-02-28,2,메모리폼 경추 베개,침실,11,319000,11
2026-02-28,3,원목 핸들 머그컵,주방,4,60000,4
2026-02-28,4,무광 세라믹 접시 세트,주방,8,192000,7
2026-02-28,5,북유럽 패브릭 포스터,인테리어,7,84000,7
2026-02-28,6,대용량 디퓨저,생활,10,200000,7
2026-02-28,7,아로마 캔들 세트,생활,13,325000,10
2026-02-28,8,무선 미니 가습기,가전,10,350000,8
2026-02-28,9,탁상용 저소음 선풍기,가전,7,315000,6
2026-02-28,10,프리미엄 호텔 침구 세트,침실,15,900000,14
2026-03-01,1,감성 무드등,조명,11,429000,8
2026-03-01,2,메모리폼 경추 베개,침실,9,261000,8
2026-03-01,3,원목 핸들 머그컵,주방,8,120000,8
2026-03-01,4,무광 세라믹 접시 세트,주방,9,216000,9
2026-03-01,5,북유럽 패브릭 포스터,인테리어,4,48000,2
2026-03-01,6,대용량 디퓨저,생활,10,200000,8
2026-03-01,7,아로마 캔들 세트,생활,9,225000,8
2026-03-01,8,무선 미니 가습기,가전,5,175000,4
2026-03-01,9,탁상용 저소음 선풍기,가전,5,225000,2
2026-03-01,10,프리미엄 호텔 침구 세트,침실,10,600000,10
2026-03-02,1,감성 무드등,조명,6,234000,3
2026-03-02,2,메모리폼 경추 베개,침실,6,174000,4
2026-03-02,3,원목 핸들 머그컵,주방,6,90000,4
2026-03-02,4,무광 세라믹 접시 세트,주방,7,168000,4
2026-03-02,5,북유럽 패브릭 포스터,인테리어,5,60000,4
2026-03-02,6,대용량 디퓨저,생활,8,160000,7
2026-03-02,7,아로마 캔들 세트,생활,8,200000,5
2026-03-02,8,무선 미니 가습기,가전,5,175000,4
2026-03-02,9,탁상용 저소음 선풍기,가전,4,180000,4
2026-03-02,10,프리미엄 호텔 침구 세트,침실,4,240000,3
2026-03-03,1,감성 무드등,조명,7,273000,7
2026-03-03,2,메모리폼 경추 베개,침실,5,145000,2
2026-03-03,3,원목 핸들 머그컵,주방,10,150000,7
2026-03-03,4,무광 세라믹 접시 세트,주방,9,216000,8
2026-03-03,5,북유럽 패브릭 포스터,인테리어,5,60000,2
2026-03-03,6,대용량 디퓨저,생활,8,160000,7
2026-03-03,7,아로마 캔들 세트,생활,7,175000,6
2026-03-03,8,무선 미니 가습기,가전,8,280000,5
2026-03-03,9,탁상용 저소음 선풍기,가전,5,225000,5
2026-03-03,10,프리미엄 호텔 침구 세트,침실,5,300000,4
2026-03-04,1,감성 무드등,조명,9,351000,6
2026-03-04,2,메모리폼 경추 베개,침실,6,174000,6
2026-03-04,3,원목 핸들 머그컵,주방,13,195000,10
2026-03-04,4,무광 세라믹 접시 세트,주방,7,168000,7
2026-03-04,5,북유럽 패브릭 포스터,인테리어,5,60000,4
2026-03-04,6,대용량 디퓨저,생활,4,80000,2
2026-03-04,7,아로마 캔들 세트,생활,7,175000,4
2026-03-04,8,무선 미니 가습기,가전,6,210000,3
2026-03-04,9,탁상용 저소음 선풍기,가전,4,180000,4
2026-03-04,10,프리미엄 호텔 침구 세트,침실,5,300000,3
2026-03-05,1,감성 무드등,조명,8,312000,5
2026-03-05,2,메모리폼 경추 베개,침실,6,174000,5
2026-03-05,3,원목 핸들 머그컵,주방,13,195000,10
2026-03-05,4,무광 세라믹 접시 세트,주방,6,144000,3
2026-03-05,5,북유럽 패브릭 포스터,인테리어,6,72000,5
2026-03-05,6,대용량 디퓨저,생활,9,180000,7
2026-03-05,7,아로마 캔들 세트,생활,5,125000,2
2026-03-05,8,무선 미니 가습기,가전,8,280000,5
2026-03-05,9,탁상용 저소음 선풍기,가전,6,270000,3
2026-03-05,10,프리미엄 호텔 침구 세트,침실,4,240000,4
2026-03-06,1,감성 무드등,조명,6,234000,4
2026-03-06,2,메모리폼 경추 베개,침실,8,232000,8
2026-03-06,3,원목 핸들 머그컵,주방,11,165000,8
2026-03-06,4,무광 세라믹 접시 세트,주방,10,240000,9
2026-03-06,5,북유럽 패브릭 포스터,인테리어,7,84000,6
2026-03-06,6,대용량 디퓨저,생활,11,220000,9
2026-03-06,7,아로마 캔들 세트,생활,10,250000,7
2026-03-06,8,무선 미니 가습기,가전,8,280000,6
2026-03-06,9,탁상용 저소음 선풍기,가전,7,315000,7
2026-03-06,10,프리미엄 호텔 침구 세트,침실,8,480000,8
2026-03-07,1,감성 무드등,조명,11,429000,11
2026-03-07,2,메모리폼 경추 베개,침실,7,203000,7
2026-03-07,3,원목 핸들 머그컵,주방,7,105000,6
2026-03-07,4,무광 세라믹 접시 세트,주방,7,168000,4
2026-03-07,5,북유럽 패브릭 포스터,인테리어,6,72000,4
2026-03-07,6,대용량 디퓨저,생활,13,260000,13
2026-03-07,7,아로마 캔들 세트,생활,14,350000,12
2026-03-07,8,무선 미니 가습기,가전,10,350000,10
2026-03-07,9,탁상용 저소음 선풍기,가전,9,405000,9
2026-03-07,10,프리미엄 호텔 침구 세트,침실,8,480000,8
2026-03-08,1,감성 무드등,조명,9,351000,7
2026-03-08,2,메모리폼 경추 베개,침실,7,203000,7
2026-03-08,3,원목 핸들 머그컵,주방,8,120000,6
2026-03-08,4,무광 세라믹 접시 세트,주방,8,192000,8
2026-03-08,5,북유럽 패브릭 포스터,인테리어,5,60000,5
2026-03-08,6,대용량 디퓨저,생활,12,240000,10
2026-03-08,7,아로마 캔들 세트,생활,6,150000,3
2026-03-08,8,무선 미니 가습기,가전,8,280000,8
2026-03-08,9,탁상용 저소음 선풍기,가전,10,450000,7
2026-03-08,10,프리미엄 호텔 침구 세트,침실,9,540000,9
2026-03-09,1,감성 무드등,조명,8,312000,7
2026-03-09,2,메모리폼 경추 베개,침실,4,116000,4
